,Elevation,Longitude,Latitude
1793899,187.0,73.18381520758741,17.72221227915976
1794694,10.0,73.14030399635142,17.71304728857161
1794695,14.0,73.15118179916043,17.71304728857161
1794696,132.0,73.16205960196942,17.71304728857161
1794697,186.0,73.17293740477841,17.71304728857161
1794698,196.0,73.18381520758741,17.71304728857161
1795482,37.0,73.14030399635142,17.703881824030464
1795483,110.0,73.15118179916041,17.703881824030464
1795484,113.0,73.16205960196942,17.703881824030464
1795485,128.0,73.17293740477841,17.703881824030464
1795486,195.0,73.18381520758741,17.703881824030464
1796282,98.0,73.14030399635142,17.694715885748366
1796283,43.0,73.15118179916043,17.694715885748366
1796284,47.0,73.16205960196942,17.694715885748366
1796285,235.0,73.18381520758741,17.694715885748366
1797046,133.0,73.17293740477841,17.690132739020726
1797080,106.0,73.13486509494693,17.68554947393738
1797081,140.0,73.15118179916043,17.68554947393738
1797082,150.0,73.16205960196942,17.68554947393738
1797083,215.0,73.18381520758741,17.68554947393738
1797871,145.0,73.14030399635142,17.676382588809666
1797872,170.0,73.15118179916043,17.676382588809666
1797873,152.0,73.16205960196942,17.676382588809666
1797874,166.0,73.17293740477841,17.676382588809666
1798612,171.0,73.18381520758741,17.671798968818337
1798658,131.0,73.14030399635142,17.667215230577412
1798659,130.0,73.15118179916043,17.667215230577415
1798660,175.0,73.16749850337392,17.667215230577412
1799435,126.0,73.14030399635142,17.658047399452894
1799436,141.0,73.15118179916043,17.658047399452897
1799437,157.0,73.16205960196942,17.658047399452894
1799438,168.0,73.17293740477841,17.658047399452894
1799439,157.0,73.18381520758741,17.658047399452894
1800220,13.0,73.14030399635142,17.648879095648446
1800221,109.0,73.15118179916041,17.64887909564845
1800222,142.0,73.16205960196942,17.648879095648446
1800223,167.0,73.17293740477841,17.648879095648446
1800224,169.0,73.18381520758741,17.648879095648446
1801003,7.0,73.14030399635142,17.639710319376444
1801004,57.0,73.15118179916043,17.639710319376448
1801005,111.0,73.16205960196942,17.639710319376444
1801006,117.0,73.17293740477841,17.639710319376444
1801007,136.0,73.18381520758741,17.639710319376444
1801779,88.0,73.14030399635142,17.630541070849347
1801780,30.0,73.15118179916043,17.630541070849347
1801781,46.0,73.16205960196942,17.630541070849347
1801782,61.0,73.17293740477841,17.630541070849347
1801783,134.0,73.18381520758741,17.630541070849347
